Temperature,Pressure,Humidity,Dew point,Wind speed,Rainfall
36,1011,9,6,3.7,0
38,1009,4,-3,7.4,0
38,1008,6,3,0,0
29,1010,30,14,0,0
25,1011,44,14,0,0
23,1011,53,15,0,0
21,1011,56,14,0,0
27,1013,24,10,0,0
37,1012,9,7,5.6,0
39,1010,5,4,3.7,0
37,1008,8,6,1.9,0
30,1009,26,13,0,0
25,1010,40,14,0,0
23,1010,42,13,0,0
21,1010,57,14,0,0
26,1010,40,16,0,0
37,1009,8,6,9.3,0
40,1006,4,1,9.3,0
39,1004,5,3,11.1,0
32,1006,20,12,3.7,0
26,1007,26,10,0,0
25,1006,35,13,0,0
23,1006,43,13,0,0
29,1008,24,11,5.6,0
36,1008,16,13,3.7,0
39,1006,10,10,5.6,0
37,1004,22,18,0,0
31,1006,39,19,0,0
29,1007,41,17,0,0
28,1007,41,17,0,0
27,1007,37,15,3.7,0
29,1008,30,14,0,0
37,1008,19,16,151.9,0
39,1005,7,7,18.5,0
38,1004,5,2,11.1,0
33,1008,12,7,27.8,0
31,1008,21,11,3.7,0
27,1008,37,15,0,0
26,1008,38,14,0,0
29,1010,31,14,3.7,0
34,1009,16,12,5.6,0
37,1007,12,11,5.6,0
36,1004,13,11,0,0
27,1008,45,17,7.4,1
25,1008,48,17,0,0
24,1008,53,17,0,0
25,1008,50,16,5.6,0
27,1009,44,17,3.7,0
34,1008,24,16,7.4,0
36,1005,16,13,3.7,0
36,1003,17,14,5.6,0
30,1005,35,17,0,0
28,1006,42,17,0,0
30,1004,16,8,14.8,0
24,1005,38,13,0,0
26,1009,39,15,7.4,0
29,1008,29,14,20.4,0
33,1007,13,9,18.5,0
34,1005,15,11,11.1,0
27,1005,39,15,0,0
25,1004,47,16,0,0
23,1004,58,16,0,0
28,1006,31,14,5.6,0
35,1005,16,12,1.9,0
36,1003,12,9,9.3,0
34,1001,15,11,7.4,0
25,1005,39,13,14.8,0
24,1006,41,13,11.1,0
23,1005,45,13,7.4,0
22,1005,51,14,7.4,0
25,1007,42,14,3.7,0
30,1006,21,11,22.2,0
33,1003,21,13,11.1,0
34,1001,20,14,3.7,0
30,1002,25,13,0,0
26,1004,39,15,3.7,0
25,1004,42,14,0,0
22,1004,55,15,7.4,0
27,1004,42,16,5.6,0
32,1004,19,12,1.9,0
34,1002,20,14,7.4,0
33,1001,19,12,13,0
30,1002,32,15,0,0
26,1004,36,14,11.1,0
25,1003,41,14,7.4,0
23,1003,54,15,5.6,0
27,1004,35,14,5.6,0
33,1004,27,16,3.7,0
34,1002,25,17,22.2,0
34,1001,27,16,11.1,0
30,1003,30,15,9.3,0
27,1006,44,17,16.7,0
26,1005,46,16,14.8,0
23,1006,61,17,11.1,0
24,1008,53,17,7.4,1
31,1008,33,17,14.8,0
34,1005,27,17,5.6,0
33,1003,27,16,9.3,0
29,1004,43,18,3.7,0
27,1007,43,17,14.8,1
26,1005,43,16,7.4,0
25,1006,51,17,0,0
28,1008,48,19,7.4,0
24,1009,74,20,11.1,1
22,1005,67,17,5.6,0
32,1002,28,16,11.1,0
26,1007,36,14,18.5,1
24,1006,55,17,0,0
22,1006,62,16,0,0
26,1007,53,18,5.6,0
31,1007,24,14,5.6,0
34,1004,26,16,7.4,1
33,1001,24,15,5.6,0
26,1005,47,17,5.6,0
26,1006,44,16,0,0
25,1004,45,15,3.7,0
24,1005,49,16,3.7,0
25,1007,53,18,3.7,0
31,1007,36,18,5.6,0
33,1004,24,15,0,0
28,1004,41,17,3.7,1
28,1007,35,15,16.7,1
24,1006,77,21,0,0
24,1004,78,20,0,0
24,1005,67,18,5.6,0
26,1006,41,15,14.8,0
36,1005,17,14,18.5,0
35,1003,19,14,25.9,0
34,1001,20,14,14.8,0
30,1001,32,16,0,0
26,1003,49,18,0,0
25,1002,57,18,0,0
24,1002,66,18,0,0
29,1003,42,18,0,0
35,1002,19,14,16.7,0
37,999,16,14,9.3,0
38,997,12,11,11.1,0
32,999,27,16,0,0
28,1001,43,18,0,0
27,1000,47,18,0,0
26,1000,44,16,0,0
30,1002,36,17,0,0
36,1001,21,16,7.4,0
39,999,12,11,5.6,0
38,997,15,14,9.3,0
31,1002,25,14,20.4,1
28,1001,48,19,5.6,1
27,1002,52,19,5.6,0
26,1002,52,18,0,0
30,1004,31,16,5.6,0
34,1003,22,15,9.3,0
38,999,11,10,5.6,0
32,1000,19,12,3.7,0
29,1002,27,13,0,0
28,1001,30,13,3.7,0
27,1002,39,16,5.6,0
28,1004,34,15,3.7,0
35,1004,19,14,9.3,0
37,1002,10,9,18.5,0
37,1001,11,10,18.5,0
32,1002,20,12,5.6,0
30,1003,20,11,9.3,0
27,1004,29,12,33.3,1
25,1003,37,13,7.4,0
30,1003,21,12,7.4,0
34,1003,12,8,18.5,0
36,1002,7,4,18.5,0
32,1002,12,6,3.7,0
26,1003,28,11,0,0
26,1003,31,12,0,0
22,1003,41,12,1.9,0
29,1004,22,11,3.7,0
35,1004,8,5,11.1,0
38,1002,5,2,13,0
38,1001,4,0,11.1,0
30,1002,21,11,0,0
26,1003,34,13,0,0
25,1002,39,13,0,0
24,1003,37,12,0,0
31,1003,15,8,11.1,0
37,1003,7,4,9.3,0
40,1002,4,2,14.8,0
40,1000,4,-2,14.8,0
31,1001,19,11,0,0
28,1002,34,15,0,0
27,1001,37,15,0,0
25,1000,44,15,0,0
30,1001,13,6,11.1,0
38,1000,8,6,11.1,0
41,975,5,4,18.5,0
37,996,17,15,5.6,0
37,997,6,3,11.1,0
32,999,15,10,18.5,0
28,1001,26,12,11.1,0
25,1002,33,12,0,0
29,1004,27,13,7.4,0
37,1003,10,8,5.6,0
39,1002,7,6,11.1,0
38,1001,12,11,3.7,0
31,1002,28,15,0,0
28,1003,35,15,0,0
27,1002,37,15,0,0
23,1003,52,15,0,0
31,1003,35,17,0,0
38,1002,11,10,7.4,0
40,1000,9,9,22.2,0
39,1000,12,12,14.8,0
33,1001,22,14,0,0
27,1002,35,14,0,0
25,1002,39,14,0,0
23,1002,43,13,0,0
31,1004,20,12,9.3,0
39,1003,13,13,11.1,0
42,1001,5,4,11.1,0
41,999,4,3,11.1,0
33,1000,19,12,3.7,0
30,1002,28,14,0,0
28,1001,33,14,0,0
28,1001,30,13,0,0
32,1003,20,12,0,0
39,1002,7,7,9.3,0
42,1001,9,10,0,0
41,998,13,14,7.4,0
35,1001,24,17,5.6,0
32,1001,29,16,0,0
31,1001,32,17,0,0
33,1000,13,8,14.8,0
33,1003,19,12,14.8,0
39,1002,11,12,11.1,0
41,1001,9,10,9.3,0
41,999,9,10,3.7,0
36,1001,22,16,7.4,0
33,1002,25,16,0,0
31,1002,27,15,0,0
28,1002,37,16,1.9,0
32,1003,27,16,5.6,0
38,1002,13,12,0,0
42,999,9,11,7.4,0
41,997,5,5,3.7,0
35,998,23,16,5.6,0
33,1000,25,15,7.4,0
30,998,29,15,1.9,0
27,999,42,16,0,0
31,1001,26,14,3.7,0
39,1001,14,14,11.1,0
41,998,10,11,1.9,0
41,996,10,12,3.7,0
34,998,27,17,0,0
30,1000,44,20,0,0
29,1000,43,18,0,0
27,1001,48,18,0,0
32,1003,25,15,7.4,0
38,1002,20,17,9.3,0
41,999,11,12,9.3,0
41,997,11,13,9.3,0
36,1000,17,14,33.3,0
30,1003,26,14,9.3,0
29,1001,34,15,9.3,0
26,1002,44,16,0,0
31,1003,29,16,0,0
38,1003,15,14,7.4,0
39,1001,12,11,5.6,0
38,1000,13,12,5.6,0
33,1001,33,18,0,0
30,1002,40,18,0,0
29,1002,41,18,0,0
27,1002,40,16,0,0
33,1004,21,13,11.1,0
38,1003,13,12,5.6,0
40,1001,13,13,11.1,0
38,1001,11,10,11.1,0
33,1002,27,17,0,0
29,1003,40,18,0,0
30,1003,35,16,0,0
29,1003,21,10,7.4,0
32,1005,21,13,3.7,0
39,1004,6,5,9.3,0
41,1002,6,6,11.1,0
40,1001,6,6,11.1,0
34,1002,19,14,0,0
29,1003,29,14,0,0
28,1003,27,12,0,0
25,1003,40,14,0,0
32,1004,22,13,1.9,0
39,1004,8,8,3.7,0
41,1002,6,5,14.8,0
40,1000,6,4,11.1,0
32,1001,22,13,0,0
28,1002,31,14,0,0
27,1002,30,13,0,0
27,1002,26,11,0,0
32,1003,25,15,0,0
39,1003,12,12,3.7,0
41,1001,8,9,3.7,0
38,1001,18,16,1.9,1
34,1003,12,8,29.6,1
33,1004,16,11,14.8,0
29,1003,29,14,1.9,0
31,1005,24,13,7.4,0
38,1005,13,12,7.4,0
40,1000,6,5,11.1,0
39,1002,9,9,5.6,0
35,1003,13,9,0,0
34,1003,9,5,11.1,0
29,1003,24,12,0,0
24,1004,36,12,0,0
33,1004,16,10,5.6,0
39,1004,7,6,1.9,0
40,1002,5,4,22.2,0
40,1001,5,4,22.2,0
28,1003,30,14,0,0
27,1002,37,14,0,0
28,1003,26,12,0,0
32,1005,18,11,11.1,0
38,1004,12,12,9.3,0
40,1002,14,15,0,0
39,1001,14,14,0,0
35,1003,17,13,3.7,0
33,1003,17,11,7.4,0
33,1003,17,11,9.3,0
29,1004,28,14,7.4,0
31,1005,29,16,3.7,0
35,1005,21,15,7.4,0
39,1003,12,12,3.7,0
39,1001,13,12,5.6,0
32,1003,29,17,0,0
32,1004,26,15,11.1,0
30,1004,26,14,3.7,0
27,1004,37,15,0,0
32,1004,23,14,14.8,0
38,1004,13,12,14.8,0
40,1000,8,8,22.2,0
39,999,8,7,14.8,0
35,999,15,11,9.3,0
33,1000,15,10,14.8,0
30,1000,22,12,5.6,0
29,1000,25,12,7.4,0
32,1001,20,12,9.3,0
38,1001,9,8,22.2,0
40,998,9,9,27.8,0
40,996,9,10,27.8,0
36,997,17,13,5.6,0
32,998,23,14,3.7,0
30,997,26,14,5.6,0
27,997,37,15,0,0
33,999,21,14,5.6,0
39,999,12,12,11.1,0
41,997,7,8,14.8,0
35,996,38,22,5.6,1
35,999,18,13,0,1
33,999,24,15,0,0
32,998,26,15,5.6,0
30,998,27,14,0,0
34,999,19,14,14.8,0
40,999,12,13,16.7,0
43,996,8,10,22.2,0
42,995,7,9,14.8,0
36,997,17,13,9.3,0
34,998,25,16,1.9,0
33,997,27,16,0,0
31,997,27,15,3.7,0
35,998,20,15,7.4,0
41,997,13,14,7.4,0
43,995,10,13,9.3,0
42,994,11,13,5.6,0
35,995,34,20,0,0
31,996,43,20,0,0
29,995,49,19,0,0
28,995,52,20,0,0
36,997,19,15,7.4,0
42,997,13,16,11.1,0
43,995,12,15,5.6,0
33,995,33,19,9.3,0
33,996,32,18,1.9,0
31,997,45,20,0,0
31,998,40,20,7.4,0
30,998,47,21,3.7,0
31,1000,47,22,3.7,0
35,1000,42,24,7.4,0
38,998,30,22,11.1,0
39,995,22,19,11.1,0
33,999,30,18,33.3,1
23,1000,85,21,18.5,1
25,999,73,21,5.6,0
24,1000,79,21,0,0
28,1001,55,20,0,0
34,1000,42,22,0,0
38,998,32,23,3.7,0
38,996,31,23,3.7,0
32,998,40,20,13,0
30,999,41,19,0,0
28,998,54,20,0,0
28,998,46,18,1.9,0
31,1000,36,18,5.6,0
35,999,29,19,3.7,0
38,997,22,19,1.9,0
38,996,24,19,0,0
34,997,24,15,0,0
33,998,23,14,18.5,0
27,999,48,18,0,0
30,1000,27,14,7.4,0
36,999,20,15,7.4,0
39,997,16,15,7.4,0
40,994,16,16,0,0
36,995,21,17,0,0
32,998,48,22,0,0
28,998,41,17,11.1,0
26,999,64,20,0,0
29,1000,45,19,7.4,0
35,1000,25,17,5.6,0
39,997,14,14,18.5,0
39,995,14,14,7.4,0
34,996,29,18,0,0
31,997,40,19,0,0
30,997,50,21,0,0
29,998,58,22,0,0
33,999,36,20,0,0
38,998,21,18,7.4,0
41,996,13,15,11.1,0
41,995,11,12,11.1,0
35,996,24,17,1.9,0
34,997,28,18,5.6,0
33,997,31,18,22.2,0
30,998,31,15,1.9,0
32,999,24,14,9.3,0
36,999,16,13,11.1,0
39,998,11,11,18.5,0
39,997,13,12,11.1,0
35,997,19,14,0,0
32,998,24,14,3.7,0
30,998,31,16,3.7,0
31,999,29,15,14.8,0
32,1000,27,16,7.4,0
36,1000,20,16,14.8,0
40,999,12,12,3.7,0
39,998,12,13,3.7,0
35,999,25,17,0,0
31,1001,36,18,0,0
32,1000,30,16,1.9,0
30,1001,34,16,0,0
32,1003,29,16,22.2,0
35,1002,25,17,14.8,0
39,1000,16,15,11.1,0
40,998,13,13,14.8,0
35,999,23,16,0,0
31,1000,48,21,0,0
30,1000,50,21,0,0
28,1000,50,20,0,0
33,1000,29,17,7.4,0
38,1000,17,15,7.4,0
40,998,13,14,9.3,0
41,995,13,14,7.4,0
36,996,25,18,0,0
32,997,39,20,0,0
30,997,43,19,0,0
29,997,29,14,0,0
35,998,23,16,9.3,0
41,997,10,12,14.8,0
43,995,9,12,20.4,0
42,994,9,11,9.3,0
37,995,16,13,0,0
33,997,26,16,0,0
32,996,30,16,0,0
33,996,20,13,5.6,0
35,997,17,14,13,0
39,997,17,16,18.5,0
43,994,11,14,22.2,0
40,993,16,16,11.1,0
36,994,19,15,0,0
33,994,34,19,0,0
29,995,49,20,0,0
35,996,22,16,7.4,0
40,996,12,13,14.8,0
43,994,8,10,14.8,0
43,992,10,12,14.8,0
38,993,17,15,0,0
33,995,33,19,0,0
32,994,38,19,0,0
30,995,41,19,0,0
35,995,24,17,3.7,0
42,995,13,14,7.4,0
44,993,11,14,7.4,0
43,991,12,16,5.6,0
37,993,26,19,0,0
34,994,42,22,0,0
32,994,45,22,0,0
30,994,100,30,0,0
36,995,29,19,0,0
42,994,18,18,3.7,0
44,993,7,10,3.7,0
44,992,10,14,3.7,0
38,993,27,20,0,0
36,995,35,22,0,0
34,996,34,20,7.4,0
33,998,47,23,0,1
37,998,38,24,0,0
41,996,25,22,5.6,0
41,994,23,22,0,0
37,995,37,24,0,0
34,996,50,25,0,0
33,997,51,24,0,0
36,998,38,23,0,0
41,997,23,22,0,0
43,995,20,22,3.7,0
42,993,29,25,3.7,0
35,996,37,22,0,0
35,996,39,22,1.9,0
33,996,44,22,0,0
32,996,47,22,3.7,0
33,998,51,24,11.1,0
37,998,45,26,11.1,0
40,995,33,25,1.9,0
34,995,43,22,29.6,0
30,996,55,22,14.8,0
30,998,55,22,0,0
30,997,58,23,9.3,0
28,999,87,26,3.7,1
29,998,79,26,5.6,1
34,997,50,25,3.7,0
37,995,43,25,7.4,0
36,993,46,26,5.6,0
35,993,53,26,7.4,0
34,995,50,25,7.4,0
32,995,63,26,9.3,0
31,995,68,26,9.3,0
33,996,66,27,11.1,0
36,996,47,26,3.7,0
41,994,33,25,3.7,0
40,993,38,26,7.4,0
35,994,46,24,0,0
39,997,24,20,7.4,0
32,994,63,26,3.7,0
33,996,55,25,0,0
29,997,88,27,0,1
26,999,90,25,3.7,1
27,997,93,26,7.4,1
29,995,84,26,0,1
28,995,87,26,0,1
28,996,83,26,3.7,0
28,996,87,26,0,0
27,996,88,26,0,0
28,998,85,26,0,0
27,998,83,25,9.3,0
29,997,79,25,14.8,0
32,994,64,26,0,0
30,995,75,27,0,0
29,996,81,27,0,0
29,995,86,27,0,0
27,995,87,25,0,0
30,997,78,26,0,0
29,998,76,25,3.7,0
29,996,81,27,0,1
32,994,62,25,3.7,0
30,995,68,24,3.7,0
29,997,74,26,5.6,0
29,996,78,26,1.9,0
28,996,81,26,9.3,0
30,998,72,25,11.1,0
34,997,57,26,5.6,0
28,997,89,26,5.6,1
27,995,95,27,0,1
28,996,92,27,0,0
28,997,93,27,0,0
28,996,91,27,0,0
27,997,73,23,18.5,0
28,998,74,24,7.4,0
30,997,67,25,3.7,0
33,995,53,25,7.4,0
35,993,48,25,3.7,0
32,994,66,27,0,0
31,997,76,27,0,0
30,995,76,26,3.7,0
29,996,75,26,0,0
31,997,61,25,9.3,0
34,997,45,24,7.4,0
36,995,41,25,0,0
36,993,44,26,5.6,0
33,994,55,25,0,0
31,997,66,26,0,0
29,996,71,24,13,0
28,997,73,24,11.1,0
29,998,72,25,11.1,0
29,999,80,26,9.3,0
34,996,49,25,7.4,0
34,994,50,25,7.4,0
32,996,62,26,3.7,0
31,997,68,26,1.9,0
30,997,70,26,0,0
29,996,79,26,0,0
31,998,65,25,7.4,0
34,997,56,26,3.7,0
34,995,55,26,7.4,0
28,995,77,25,7.4,1
29,996,76,25,0,0
28,997,76,24,0,0
27,996,78,24,0,0
27,996,85,25,0,0
28,997,75,25,0,0
31,996,66,25,1.9,0
33,995,56,25,14.8,0
31,993,60,24,11.1,0
28,995,69,24,9.3,0
28,996,75,24,5.6,0
27,996,80,24,9.3,0
27,995,78,24,11.1,0
27,996,80,24,7.4,1
28,997,85,26,3.7,1
28,996,87,26,3.7,1
28,995,88,26,3.7,1
27,995,90,26,3.7,1
26,997,88,25,1.9,0
26,997,90,25,7.4,0
26,997,86,25,5.6,0
27,998,81,24,11.1,0
28,999,83,26,11.1,1
26,998,91,25,11.1,1
27,996,89,25,11.1,1
26,997,96,26,11.1,1
26,998,97,26,11.1,1
26,997,96,25,11.1,1
26,996,91,24,11.1,1
26,997,94,25,14.8,1
27,998,89,25,14.8,1
27,998,92,26,11.1,1
28,997,90,27,3.7,0
28,998,91,26,5.6,1
27,999,90,26,0,0
27,999,95,26,0,0
26,999,91,26,0,0
33,1000,60,26,1.9,0
35,998,57,27,9.3,0
34,996,58,26,3.7,0
32,997,69,27,0,0
30,998,89,28,0,0
30,998,91,28,0,0
29,998,88,28,0,0
31,999,72,27,0,0
35,999,53,26,1.9,0
37,997,41,25,3.7,0
37,994,43,25,5.6,0
34,995,62,28,0,0
32,997,77,28,0,0
31,996,83,28,0,0
30,997,82,28,0,0
32,998,68,27,1.9,0
35,998,46,24,5.6,0
37,997,38,24,1.9,0
36,998,42,25,11.1,0
33,998,64,27,11.1,0
30,1000,77,26,11.1,0
29,999,76,26,11.1,0
28,998,82,26,11.1,0
28,1001,85,26,11.1,0
26,1003,86,24,11.1,1
27,1004,83,25,14.8,0
28,1001,84,26,7.4,0
27,1002,80,24,5.6,0
26,1003,89,25,3.7,1
25,1001,99,25,0,1
25,1002,96,24,0,0
25,1003,98,25,0,1
26,1003,96,25,0,1
29,1001,76,26,7.4,0
30,1000,77,26,0,0
29,1001,81,26,0,1
27,1002,88,26,0,0
27,1001,93,26,0,0
26,1001,92,25,0,0
30,1002,71,26,1.9,0
31,999,61,25,0,1
29,999,79,25,3.7,1
27,999,92,26,0,0
27,1002,88,26,0,1
27,1000,93,26,1.9,1
28,1002,85,26,5.6,0
30,1002,69,26,1.9,0
28,1001,87,26,0,0
28,1001,88,27,0,1
28,1002,91,27,0,0
27,1003,91,26,9.3,1
27,1002,95,26,0,1
27,1002,93,26,0,0
28,1004,88,26,9.3,0
32,1003,68,26,11.1,0
29,1002,81,27,11.1,1
30,999,69,26,18.5,0
29,1002,77,26,5.6,0
28,1003,87,26,0,0
27,1002,90,26,0,0
28,1001,87,26,0,0
28,1002,82,26,7.4,0
30,1002,75,26,3.7,0
31,999,63,26,0,0
29,1000,81,26,0,0
28,1001,87,26,0,0
27,1000,94,26,0,0
29,1001,86,26,0,0
31,1001,70,26,0,0
32,999,65,26,3.7,0
29,998,91,28,0,0
29,1000,90,27,0,0
28,1001,88,26,3.7,0
28,1000,89,26,0,0
27,1000,93,26,0,0
28,1001,85,26,0,0
32,1002,66,26,3.7,0
34,1001,51,26,5.6,0
34,999,52,26,0,0
27,1002,75,24,0,0
27,1003,75,24,0,0
27,1002,80,24,0,0
27,1002,87,25,0,0
29,1003,71,25,5.6,0
33,1003,51,24,9.3,0
35,1001,44,25,16.7,0
35,998,47,25,11.1,0
32,999,58,25,0,0
31,999,68,26,0,0
31,998,66,25,3.7,0
29,998,62,23,7.4,0
30,1000,55,22,11.1,0
34,1000,48,24,20.4,0
36,999,41,24,20.4,0
36,996,40,24,3.7,0
33,998,58,26,0,0
31,998,58,25,0,0
30,998,64,24,3.7,0
29,998,62,23,3.7,0
31,1000,50,22,14.8,0
34,1000,50,25,11.1,0
36,998,46,25,7.4,0
35,996,44,24,5.6,0
33,996,53,24,0,0
32,998,58,24,18.5,0
30,998,64,25,0,0
34,998,45,24,18.5,0
36,996,40,24,11.1,0
36,994,43,25,3.7,0
34,995,52,26,5.6,0
28,997,87,26,5.6,1
27,996,88,26,5.6,0
27,997,84,25,5.6,0
28,999,82,25,0,0
31,1000,75,27,3.7,0
32,999,63,26,11.1,0
33,996,65,27,3.7,0
31,997,76,27,1.9,0
30,999,80,26,1.9,0
29,998,85,27,0,0
28,998,80,25,3.7,0
29,999,77,26,0,0
33,999,66,28,0,0
35,997,48,26,3.7,0
35,994,51,26,0,0
32,995,64,26,0,0
31,997,78,27,3.7,0
30,997,75,26,0,0
29,997,86,27,0,0
31,998,75,27,3.7,0
35,997,53,26,3.7,0
37,996,46,26,5.6,0
35,994,60,28,5.6,0
32,995,72,28,3.7,0
31,996,75,27,3.7,0
30,996,78,27,5.6,0
29,997,85,27,0,0
31,998,78,27,3.7,0
33,998,65,27,7.4,0
30,997,75,26,13,0
30,995,73,26,7.4,0
29,997,77,26,7.4,0
29,997,90,27,0,0
29,998,84,26,5.6,0
28,997,85,26,3.7,0
31,998,73,26,9.3,0
34,997,52,26,14.8,0
36,997,44,25,22.2,1
35,994,49,26,11.1,0
32,997,63,26,5.6,0
31,997,71,26,5.6,0
30,997,77,26,1.9,0
29,997,77,26,7.4,0
31,998,73,26,14.8,0
34,997,62,28,7.4,0
36,995,46,26,11.1,0
36,994,46,26,11.1,0
33,996,59,26,9.3,0
31,996,69,26,7.4,0
30,997,74,26,7.4,0
28,997,89,26,0,1
29,997,83,27,7.4,0
33,997,61,27,3.7,0
32,996,74,28,0,0
32,994,62,26,5.6,0
30,996,72,26,3.7,0
29,997,81,27,5.6,0
29,997,83,26,3.7,0
28,996,87,26,1.9,0
29,997,85,27,0,0
33,997,68,28,3.7,0
36,995,55,27,9.3,0
30,996,66,25,11.1,0
29,995,76,26,0,1
29,997,83,26,0,0
29,996,86,26,0,0
28,996,89,26,0,0
29,997,84,27,0,0
34,997,62,27,5.6,0
35,996,50,26,3.7,0
32,994,65,26,3.7,0
29,996,77,26,0,0
29,997,68,24,0,0
29,996,97,28,0,0
32,997,74,28,11.1,0
35,996,53,26,11.1,0
36,994,48,26,11.1,0
35,993,52,26,11.1,0
32,995,60,26,7.4,0
31,996,71,26,5.6,0
30,996,76,26,11.1,0
29,996,79,26,5.6,0
31,996,71,27,11.1,0
35,996,54,27,5.6,0
36,994,48,27,11.1,0
36,993,52,27,7.4,0
32,994,60,26,7.4,0
31,996,69,26,9.3,0
30,997,77,26,9.3,0
29,996,81,27,5.6,0
31,997,71,26,5.6,0
36,997,47,26,9.3,0
37,996,41,25,13,0
36,995,45,26,7.4,0
34,997,58,26,5.6,0
33,998,64,27,7.4,0
32,997,66,27,0,0
31,997,76,27,0,0
32,999,71,28,0,0
36,998,48,26,3.7,0
37,996,46,26,3.7,0
28,996,97,28,3.7,1
29,996,92,28,0,0
29,998,89,27,1.9,0
29,997,90,27,0,0
29,996,87,27,0,0
30,997,95,29,0,1
30,997,79,27,9.3,0
31,995,76,27,9.3,0
32,994,72,27,0,0
27,995,88,26,0,1
28,996,93,27,0,0
28,995,91,26,0,0
28,995,89,26,0,0
25,997,78,22,7.4,1
26,998,86,24,9.3,1
29,995,70,25,3.7,0
31,994,61,25,7.4,0
29,995,77,26,0,0
28,996,85,26,0,0
28,995,87,26,0,0
27,995,87,25,0,0
29,996,68,23,14.8,0
31,997,55,24,11.1,0
32,996,52,24,0,0
32,995,56,25,0,0
31,997,68,26,0,0
29,999,61,23,1.9,0
28,998,67,23,0,0
27,999,75,24,0,0
31,1000,55,24,13,0
34,999,43,23,7.4,0
34,998,44,24,0,0
31,999,60,24,0,0
30,1000,65,24,0,0
29,1000,73,25,7.4,0
28,1000,63,22,16.7,0
29,1001,58,22,11.1,0
32,1001,51,24,18.5,0
35,1000,45,24,11.1,0
35,998,43,23,7.4,0
32,999,59,25,0,0
30,1000,69,25,0,0
29,999,72,25,5.6,0
28,999,66,22,9.3,0
30,1000,52,21,18.5,0
33,1000,46,22,24.1,0
35,998,37,22,18.5,0
35,996,40,22,11.1,0
31,997,54,23,7.4,0
30,998,66,24,0,0
30,997,68,24,11.1,0
29,998,63,22,7.4,0
29,999,56,22,22.2,0
33,999,47,23,22.2,0
35,997,42,23,13,0
35,995,41,23,5.6,0
33,996,46,23,0,0
31,997,51,22,0,0
30,997,52,21,11.1,0
28,998,57,21,3.7,0
30,999,54,22,13,0
33,1000,44,23,22.2,0
36,998,40,23,179.6,0
36,997,40,23,9.3,0
33,998,56,25,0,0
31,999,55,24,3.7,0
31,998,59,24,3.7,0
30,1000,55,23,3.7,0
30,1001,53,22,14.8,0
34,1001,46,24,14.8,0
36,999,38,23,9.3,0
37,997,35,22,7.4,0
33,998,53,25,0,0
32,999,63,26,0,0
31,998,66,25,0,0
30,998,56,23,7.4,0
31,999,47,22,14.8,0
35,1000,36,21,14.8,0
37,997,35,23,11.1,0
37,995,33,22,9.3,0
34,996,53,25,0,0
33,997,64,27,0,0
32,996,56,25,3.7,0
31,997,56,24,9.3,0
31,998,4,-21,11.1,0
32,1000,47,22,9.3,0
33,998,50,24,0,0
33,994,54,25,7.4,0
31,998,63,25,3.7,0
30,1001,66,25,7.4,0
29,1000,82,26,3.7,0
30,1002,80,26,5.6,0
27,1003,90,26,0,1
32,1000,68,26,5.6,0
28,999,77,25,0,1
29,1000,73,25,0,0
29,1001,82,26,0,0
28,1000,83,26,0,0
28,1000,86,26,0,0
29,1001,78,26,0,0
32,1001,56,24,5.6,0
31,999,64,26,0,0
31,998,66,26,0,0
30,999,76,26,0,0
29,1001,78,26,0,0
28,999,78,25,0,0
28,1000,87,26,0,0
30,1001,80,26,1.9,0
32,1001,60,25,5.6,0
35,999,47,25,9.3,0
34,997,53,25,1.9,0
32,999,66,27,0,0
31,1000,74,27,0,0
30,999,78,27,5.6,0
30,999,68,25,3.7,0
30,1000,55,23,13,0
35,1000,39,22,20.4,0
36,998,38,23,13,0
36,996,40,23,9.3,0
33,998,56,26,0,0
31,998,69,26,0,0
27,998,85,25,0,1
26,999,92,25,3.7,1
28,1001,78,25,9.3,0
35,998,40,23,9.3,0
36,997,43,24,7.4,0
33,998,60,26,0,0
30,999,63,24,5.6,0
23,1000,94,22,25.9,1
26,999,87,24,9.3,0
29,1001,71,24,7.4,0
33,1001,49,24,11.1,0
34,999,51,25,9.3,0
34,998,50,25,3.7,0
32,999,68,27,0,0
31,1000,80,28,0,0
30,1000,80,27,0,0
29,1000,58,22,7.4,0
30,1002,52,21,18.5,0
32,1002,46,22,16.7,0
35,1001,39,23,7.4,0
35,1000,47,25,7.4,0
32,1001,65,26,0,0
31,1002,75,27,0,0
30,1001,77,27,3.7,0
29,1002,64,23,3.7,0
29,1003,52,21,18.5,0
33,1003,42,22,13,0
35,1001,39,23,9.3,0
32,1000,57,25,0,0
31,1001,69,26,0,0
30,1001,58,24,7.4,0
28,1001,57,21,5.6,0
27,1002,53,19,22.2,0
33,1002,39,21,18.5,0
35,1001,36,22,14.8,0
35,999,33,21,9.3,0
32,1000,44,22,0,0
30,1001,66,24,0,0
29,1001,69,24,5.6,0
27,1001,56,20,7.4,0
29,1002,49,19,11.1,0
33,1003,35,19,20.4,0
35,1001,32,20,11.1,0
35,1000,34,21,3.7,0
31,1001,53,23,0,0
30,1002,62,24,0,0
29,1002,51,20,5.6,0
27,1003,61,21,3.7,0
29,1004,48,20,14.8,0
33,1004,41,22,20.4,0
36,1002,39,23,11.1,0
36,1001,33,21,7.4,0
32,1002,55,24,0,0
31,1002,59,24,0,0
30,1002,57,23,3.7,0
